# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul 24 19:39:48 2019
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_prad,koi_teq,koi_steff,koi_srad
6063448,K06659.01,,FALSE POSITIVE,76.018113750,,,,
6066107,K06660.01,,FALSE POSITIVE,0.828839440,,,,
6068947,K06661.01,,FALSE POSITIVE,0.573036404,,,,
6103049,K06662.01,,FALSE POSITIVE,0.643171495,,,,
6109688,K06663.01,,FALSE POSITIVE,14.086776961,,,,
6111011,K06664.01,,CANDIDATE,14.763914500,,,,
6128141,K06665.01,,FALSE POSITIVE,1.872620976,,,,
6128245,K06666.01,,CANDIDATE,1.118510435,,,,
6131659,K06667.01,,FALSE POSITIVE,17.527826808,,,,
6146838,K06668.01,,FALSE POSITIVE,27.467217305,,,,
6147573,K06669.01,,FALSE POSITIVE,25.836831272,,,,
6152521,K06670.01,,FALSE POSITIVE,0.948952310,,,,
6185717,K06671.01,,FALSE POSITIVE,11.702203927,,,,
6187508,K06672.01,,CANDIDATE,2.284943010,,,,
6205460,K06673.01,,FALSE POSITIVE,3.722775537,,,,
6206751,K06674.01,,FALSE POSITIVE,1.245342215,,,,
6207053,K06675.01,,FALSE POSITIVE,0.604755462,,,,
6209225,K06676.01,,CANDIDATE,439.219780000,,,,
6220470,K06677.01,,FALSE POSITIVE,8.144135648,,,,
6228703,K06678.01,,FALSE POSITIVE,4.200206781,,,,
6231401,K06679.01,,FALSE POSITIVE,6.091954982,,,,
6265961,K06680.01,,CANDIDATE,5.525074060,,,,
6279823,K06681.01,,FALSE POSITIVE,485.524090000,,,,
6283224,K06682.01,,FALSE POSITIVE,0.766473430,,,,
6285094,K06683.01,,FALSE POSITIVE,5.243978300,,,,
6285396,K06684.01,,FALSE POSITIVE,5.243663900,,,,
6285397,K06685.01,,FALSE POSITIVE,5.243826900,,,,
6292732,K06686.01,,FALSE POSITIVE,1.253388260,,,,
6307000,K06687.01,,CANDIDATE,1.002591901,,,,
6311637,K06688.01,,FALSE POSITIVE,1.620813697,,,,
6345758,K06689.01,,CANDIDATE,3.371166820,,,,
6364126,K06690.01,,FALSE POSITIVE,5.243466400,,,,
6364195,K06691.01,,FALSE POSITIVE,5.243954200,,,,
6364200,K06692.01,,FALSE POSITIVE,5.244151700,,,,
6364247,K06693.01,,FALSE POSITIVE,5.244333200,,,,
6364294,K06694.01,,FALSE POSITIVE,5.243661200,,,,
6367439,K06695.01,,FALSE POSITIVE,3.778937400,,,,
6367628,K06696.01,,FALSE POSITIVE,1.889849570,,,,
6368222,K06697.01,,CANDIDATE,82.970621720,,,,
6372268,K06698.01,,CANDIDATE,5.224224490,,,,
6384840,K06699.01,,FALSE POSITIVE,2.499040830,,,,
6386784,K06700.01,,FALSE POSITIVE,1.995672420,,,,
6390236,K06701.01,,FALSE POSITIVE,0.898792790,,,,
6421188,K06702.01,,FALSE POSITIVE,16.434352831,,,,
6421483,K06703.01,,FALSE POSITIVE,2.158398259,,,,
6421937,K06704.01,,FALSE POSITIVE,359.534371000,,,,
6423922,K06705.01,,CANDIDATE,0.995141200,,,,
6428942,K06706.01,,FALSE POSITIVE,534.866680000,,,,
6436505,K06707.01,,CANDIDATE,43.535891000,,,,
6436505,K06707.02,,FALSE POSITIVE,24.722240300,,,,
6437993,K06708.01,,FALSE POSITIVE,1.397975420,,,,
6442246,K06709.01,,FALSE POSITIVE,2.212749800,,,,
6443392,K06710.01,,FALSE POSITIVE,0.776976021,,,,
6447326,K06711.01,,FALSE POSITIVE,4.320693300,,,,
6448768,K06712.01,,FALSE POSITIVE,16.486796364,,,,
6449291,K06713.01,,FALSE POSITIVE,5.776873400,,,,
6449552,K06714.01,,FALSE POSITIVE,20.148807707,,,,
6452742,K06715.01,,FALSE POSITIVE,0.687772143,,,,
6464285,K06716.01,,FALSE POSITIVE,0.843651274,,,,
6466939,K06717.01,,FALSE POSITIVE,1.142946648,,,,
6468938,K06718.01,,FALSE POSITIVE,7.217010987,,,,
6471229,K06719.01,,FALSE POSITIVE,1.752515850,,,,
6471230,K06720.01,,FALSE POSITIVE,1.752450163,,,,
6521174,K06721.01,,FALSE POSITIVE,8.279231320,,,,
6521542,K06722.01,,FALSE POSITIVE,2.212877035,,,,
6522353,K06723.01,,FALSE POSITIVE,0.845097627,,,,
6522750,K06724.01,,FALSE POSITIVE,17.445640466,,,,
6523216,K06725.01,,FALSE POSITIVE,14.313157391,,,,
6531485,K06726.01,,FALSE POSITIVE,0.676990194,,,,
6531801,K06727.01,,FALSE POSITIVE,0.515875396,,,,
6543682,K06728.01,,FALSE POSITIVE,1.195516859,,,,
6545018,K06729.01,,FALSE POSITIVE,1.995728294,,,,
6548447,K06730.01,,FALSE POSITIVE,10.768391927,,,,
6551106,K06731.01,,CANDIDATE,3.846151710,,,,
6584167,K06732.01,,FALSE POSITIVE,0.733724504,,,,
6584278,K06733.01,,CANDIDATE,1.289408230,,,,
6590726,K06734.01,,CANDIDATE,498.272690000,,,,
6591789,K06735.01,,FALSE POSITIVE,5.088407870,,,,
6593363,K06736.01,,FALSE POSITIVE,18.527824075,,,,
6594972,K06737.01,,FALSE POSITIVE,10.819169459,,,,
6595662,K06738.01,,FALSE POSITIVE,2.680514453,,,,
6603765,K06739.01,,CANDIDATE,19.164111000,,,,
6606282,K06740.01,,FALSE POSITIVE,1.053573674,,,,
6606669,K06741.01,,FALSE POSITIVE,0.970085646,,,,
6607610,K06742.01,,FALSE POSITIVE,63.520175250,,,,
6610219,K06743.01,,FALSE POSITIVE,11.300987626,,,,
6610433,K06744.01,,FALSE POSITIVE,0.920987470,,,,
6614748,K06745.01,,CANDIDATE,383.853620000,,,,
6628926,K06746.01,,CANDIDATE,2.564012541,,,,
6629156,K06747.01,,FALSE POSITIVE,0.715381720,,,,
6629588,K06748.01,,FALSE POSITIVE,2.264471713,,,,
6636020,K06749.01,,FALSE POSITIVE,18.360223900,,,,
6664842,K06750.01,,CANDIDATE,5.213950460,,,,
6665064,K06751.01,,CANDIDATE,24.996068000,,,,
6665064,K06751.02,,FALSE POSITIVE,0.698359996,,,,
6670610,K06752.01,,CANDIDATE,8.942964500,,,,
6670742,K06753.01,,CANDIDATE,72.281980000,,,,
6672229,K06754.01,,FALSE POSITIVE,23.832382513,,,,
6676725,K06755.01,,FALSE POSITIVE,1.428766771,,,,
6695622,K06756.01,,FALSE POSITIVE,14.556742700,,,,
6695889,K06757.01,,FALSE POSITIVE,1.106560721,,,,
6697716,K06758.01,,FALSE POSITIVE,0.721624431,,,,
6697976,K06759.01,,CANDIDATE,371.709657090,,,,
6698670,K06760.01,,FALSE POSITIVE,10.815890540,,,,
6706287,K06761.01,,FALSE POSITIVE,1.267693801,,,,
6715997,K06762.01,,CANDIDATE,15.081860000,,,,
6763884,K06763.01,,CANDIDATE,2.446938230,,,,
6766748,K06764.01,,FALSE POSITIVE,7.002865192,,,,
6768616,K06765.01,,CANDIDATE,13.056090000,,,,
6768616,K06765.02,,FALSE POSITIVE,8.824955600,,,,
6774408,K06766.01,,FALSE POSITIVE,0.854509410,,,,
6778289,K06767.01,,FALSE POSITIVE,30.130130001,,,,
6781047,K06768.01,,FALSE POSITIVE,7.043576200,,,,
6781535,K06769.01,,FALSE POSITIVE,9.122087110,,,,
6792124,K06770.01,,FALSE POSITIVE,0.528808170,,,,
6804648,K06771.01,,FALSE POSITIVE,0.700606479,,,,
6806632,K06772.01,,FALSE POSITIVE,9.469191607,,,,
6841577,K06773.01,,FALSE POSITIVE,15.537533780,,,,
6842345,K06774.01,,CANDIDATE,17.381622400,,,,
6852488,K06775.01,,FALSE POSITIVE,2.172042913,,,,
6853172,K06776.01,,CANDIDATE,28.655498000,,,,
6859546,K06777.01,,CANDIDATE,13.445017400,,,,
6859813,K06778.01,,FALSE POSITIVE,10.882422090,,,,
6863840,K06779.01,,FALSE POSITIVE,1.926366998,,,,
6864569,K06780.01,,FALSE POSITIVE,2.325185422,,,,
6864706,K06781.01,,CANDIDATE,14.590924900,,,,
6864859,K06782.01,,FALSE POSITIVE,40.877841988,,,,
6867219,K06783.01,,CANDIDATE,11.849635100,,,,
6877673,K06784.01,,FALSE POSITIVE,36.758927250,,,,
6877871,K06785.01,,FALSE POSITIVE,0.536869783,,,,
6878408,K06786.01,,CANDIDATE,455.623950000,,,,
6890618,K06787.01,,FALSE POSITIVE,1.574063832,,,,
6925263,K06788.01,,FALSE POSITIVE,2.519899350,,,,
6927629,K06789.01,,FALSE POSITIVE,3.867613816,,,,
6929016,K06790.01,,FALSE POSITIVE,0.733726452,,,,
6936977,K06791.01,,FALSE POSITIVE,36.473115046,,,,
6939670,K06792.01,,FALSE POSITIVE,4.238855579,,,,
6947623,K06793.01,,CANDIDATE,3.626573920,,,,
6947837,K06794.01,,FALSE POSITIVE,1.170338480,,,,
6949550,K06795.01,,FALSE POSITIVE,7.841066931,,,,
6950275,K06796.01,,FALSE POSITIVE,40.879068000,,,,
6953219,K06797.01,,FALSE POSITIVE,0.566802325,,,,
6956176,K06798.01,,CANDIDATE,2.641852680,,,,
6962018,K06799.01,,FALSE POSITIVE,0.634946497,,,,
6965293,K06800.01,,FALSE POSITIVE,5.077746556,,,,
6967430,K06801.01,,FALSE POSITIVE,2.003837030,,,,
7009828,K06802.01,,FALSE POSITIVE,5.321224925,,,,
7025851,K06803.01,,FALSE POSITIVE,2.340534383,,,,
7031132,K06804.01,,FALSE POSITIVE,0.566795196,,,,
7031732,K06805.01,,FALSE POSITIVE,0.566798827,,,,
7031767,K06806.01,,FALSE POSITIVE,0.566780120,,,,
7031948,K06807.01,,FALSE POSITIVE,0.566800113,,,,
7031992,K06808.01,,FALSE POSITIVE,0.566792930,,,,
7032117,K06809.01,,FALSE POSITIVE,0.566809491,,,,
7032174,K06810.01,,FALSE POSITIVE,0.566799218,,,,
7032383,K06811.01,,FALSE POSITIVE,0.566797404,,,,
7032968,K06812.01,,FALSE POSITIVE,0.566787020,,,,
7033713,K06813.01,,FALSE POSITIVE,2.196428640,,,,
7033748,K06814.01,,FALSE POSITIVE,2.196355120,,,,
7049486,K06815.01,,FALSE POSITIVE,26.718417546,,,,
7050754,K06816.01,,FALSE POSITIVE,0.615787196,,,,
7090801,K06817.01,,FALSE POSITIVE,548.084410000,,,,
7097571,K06818.01,,FALSE POSITIVE,2.213964145,,,,
7103300,K06819.01,,CANDIDATE,3.226232203,,,,
7105574,K06820.01,,FALSE POSITIVE,20.726069913,,,,
7115200,K06821.01,,FALSE POSITIVE,0.566801447,,,,
7115332,K06822.01,,FALSE POSITIVE,0.566794934,,,,
7115463,K06823.01,,FALSE POSITIVE,0.566800287,,,,
7115597,K06824.01,,FALSE POSITIVE,0.566791946,,,,
7115878,K06825.01,,FALSE POSITIVE,0.566790294,,,,
7116043,K06826.01,,FALSE POSITIVE,0.566799725,,,,
7116226,K06827.01,,FALSE POSITIVE,0.566801325,,,,
7116236,K06828.01,,FALSE POSITIVE,0.566793818,,,,
7117513,K06829.01,,FALSE POSITIVE,0.566797474,,,,
7117541,K06830.01,,FALSE POSITIVE,1.585673651,,,,
7118545,K06831.01,,FALSE POSITIVE,14.797219157,,,,
7125636,K06832.01,,FALSE POSITIVE,6.490662140,,,,
7128918,K06833.01,,FALSE POSITIVE,7.118798480,,,,
7132015,K06834.01,,FALSE POSITIVE,6.995104040,,,,
7135549,K06835.01,,CANDIDATE,22.500534410,,,,
7137798,K06836.01,,FALSE POSITIVE,2.253537390,,,,
7177553,K06837.01,,FALSE POSITIVE,17.996461480,,,,
7177892,K06838.01,,FALSE POSITIVE,1.386249249,,,,
7185487,K06839.01,,FALSE POSITIVE,0.534829110,,,,
7198648,K06840.01,,FALSE POSITIVE,0.566799833,,,,
7199935,K06841.01,,FALSE POSITIVE,0.566795728,,,,
7200102,K06842.01,,FALSE POSITIVE,14.665759784,,,,
7200225,K06843.01,,FALSE POSITIVE,0.566780836,,,,
7200301,K06844.01,,FALSE POSITIVE,0.566791802,,,,
7203179,K06845.01,,FALSE POSITIVE,2.245738777,,,,
7203194,K06846.01,,FALSE POSITIVE,2.245721170,,,,
7204073,K06847.01,,FALSE POSITIVE,0.566801906,,,,
7212722,K06848.01,,FALSE POSITIVE,2.316171991,,,,
7217088,K06849.01,,CANDIDATE,12.544742430,,,,
7280953,K06850.01,,FALSE POSITIVE,0.566802080,,,,
7281217,K06851.01,,FALSE POSITIVE,0.566810701,,,,
7281229,K06852.01,,FALSE POSITIVE,0.566813319,,,,
7281356,K06853.01,,FALSE POSITIVE,2.834017110,,,,
7281399,K06854.01,,FALSE POSITIVE,0.566803996,,,,
7281410,K06855.01,,FALSE POSITIVE,0.566811180,,,,
7281616,K06856.01,,FALSE POSITIVE,0.566799927,,,,
7281699,K06857.01,,FALSE POSITIVE,0.566786121,,,,
7282008,K06858.01,,FALSE POSITIVE,0.566797970,,,,
7285616,K06859.01,,FALSE POSITIVE,0.566802891,,,,
7335514,K06860.01,,CANDIDATE,0.576732089,,,,
7336754,K06861.01,,FALSE POSITIVE,12.155241119,,,,
7345335,K06862.01,,CANDIDATE,11.049576600,,,,
7350067,K06863.01,Kepler-1646 b,CONFIRMED,4.485592150,,,,
7362534,K06864.01,,FALSE POSITIVE,0.566789763,,,,
7362632,K06865.01,,FALSE POSITIVE,0.566811926,,,,
7365447,K06866.01,,FALSE POSITIVE,2.525386934,,,,
7366036,K06867.01,,FALSE POSITIVE,0.566801506,,,,
7366065,K06868.01,,FALSE POSITIVE,0.566803738,,,,
7368103,K06869.01,,FALSE POSITIVE,2.182515126,,,,
7369523,K06870.01,,FALSE POSITIVE,2.659418888,,,,
7376982,K06871.01,,FALSE POSITIVE,2.316106740,,,,
7381580,K06872.01,,CANDIDATE,13.516470800,,,,
7381695,K06873.01,,FALSE POSITIVE,0.948683571,,,,
7385387,K06874.01,,FALSE POSITIVE,1.655460560,,,,
7385478,K06875.01,,FALSE POSITIVE,1.655472351,,,,
7421876,K06876.01,,FALSE POSITIVE,4.502790370,,,,
7431665,K06877.01,,FALSE POSITIVE,281.509095000,,,,
7447895,K06878.01,,CANDIDATE,2.405625303,,,,
7455553,K06879.01,,FALSE POSITIVE,3.258249472,,,,
7456521,K06880.01,,FALSE POSITIVE,552.829506300,,,,
7461314,K06881.01,,FALSE POSITIVE,0.773595312,,,,
7461521,K06882.01,,CANDIDATE,0.773530100,,,,
7499571,K06883.01,,FALSE POSITIVE,533.659300000,,,,
7537660,K06884.01,,CANDIDATE,2.421868980,,,,
7541502,K06885.01,,FALSE POSITIVE,44.827323809,,,,
7541746,K06886.01,,FALSE POSITIVE,4.174707200,,,,
7584778,K06887.01,,FALSE POSITIVE,0.622303871,,,,
7588436,K06888.01,,FALSE POSITIVE,23.392406300,,,,
7592529,K06889.01,,CANDIDATE,75.906736000,,,,
7592922,K06890.01,,CANDIDATE,2.158889110,,,,
7597703,K06891.01,,FALSE POSITIVE,4.608901433,,,,
7602351,K06892.01,,CANDIDATE,17.580602600,,,,
7605600,K06893.01,,FALSE POSITIVE,3.326193904,,,,
7622072,K06894.01,,FALSE POSITIVE,6.373454978,,,,
7630658,K06895.01,,FALSE POSITIVE,1.075577069,,,,
7631194,K06896.01,,FALSE POSITIVE,0.811390968,,,,
7662209,K06897.01,,FALSE POSITIVE,14.649459900,,,,
7663804,K06898.01,,FALSE POSITIVE,321.007420000,,,,
7668648,K06899.01,,FALSE POSITIVE,27.818923820,,,,
7670485,K06900.01,,FALSE POSITIVE,8.467706136,,,,
7670617,K06901.01,,FALSE POSITIVE,24.703619950,,,,
7671594,K06902.01,,FALSE POSITIVE,0.705174384,,,,
7677005,K06903.01,,FALSE POSITIVE,38.058140058,,,,
7687365,K06904.01,,CANDIDATE,26.155676700,,,,
7691527,K06905.01,,FALSE POSITIVE,4.800232532,,,,
7695445,K06906.01,,FALSE POSITIVE,1.743366270,,,,
7700500,K06907.01,,CANDIDATE,4.606877170,,,,
7700578,K06908.01,,FALSE POSITIVE,1.507100589,,,,
7707736,K06909.01,,FALSE POSITIVE,0.758355704,,,,
7733540,K06910.01,,FALSE POSITIVE,0.772586080,,,,
7741048,K06911.01,,FALSE POSITIVE,0.843400322,,,,
7751562,K06912.01,,FALSE POSITIVE,17.042155208,,,,
7755741,K06913.01,,FALSE POSITIVE,0.874236216,,,,
7755741,K06913.02,,CANDIDATE,1.751736470,,,,
7769072,K06914.01,,FALSE POSITIVE,0.608862990,,,,
7769815,K06915.01,,FALSE POSITIVE,4.435296750,,,,
7777365,K06916.01,,FALSE POSITIVE,0.885121870,,,,
7798259,K06917.01,,FALSE POSITIVE,1.734221252,,,,
7811211,K06918.01,,CANDIDATE,0.902403563,,,,
7812893,K06919.01,,CANDIDATE,8.799872200,,,,
7816680,K06920.01,,FALSE POSITIVE,4.292599454,,,,
7816935,K06921.01,,CANDIDATE,6.877780290,,,,
7838639,K06922.01,,FALSE POSITIVE,2.113197701,,,,
7846730,K06923.01,,FALSE POSITIVE,11.028226740,,,,
7847927,K06924.01,,FALSE POSITIVE,70.376269870,,,,
7868967,K06925.01,,CANDIDATE,12.948925600,,,,
7870250,K06926.01,,FALSE POSITIVE,0.580724809,,,,
7871395,K06927.01,,FALSE POSITIVE,501.076474470,,,,
7885518,K06928.01,,FALSE POSITIVE,1.729332550,,,,
7885570,K06929.01,,FALSE POSITIVE,1.729338354,,,,
7886329,K06930.01,,FALSE POSITIVE,0.567493852,,,,
7902204,K06931.01,,CANDIDATE,2.540311210,,,,
7919653,K06932.01,,FALSE POSITIVE,2.105238039,,,,
7938468,K06933.01,,FALSE POSITIVE,7.226944171,,,,
7939761,K06934.01,,CANDIDATE,22.254889700,,,,
7943535,K06935.01,,FALSE POSITIVE,4.719336335,,,,
7947631,K06936.01,,FALSE POSITIVE,1.258274109,,,,
7950775,K06937.01,,FALSE POSITIVE,8.966610607,,,,
7955301,K06938.01,,FALSE POSITIVE,15.327634110,,,,
7960295,K06939.01,,FALSE POSITIVE,2.104134870,,,,
7960547,K06940.01,,FALSE POSITIVE,6.767341062,,,,
7967100,K06941.01,,FALSE POSITIVE,1.927300010,,,,
7970629,K06942.01,,FALSE POSITIVE,1.025534511,,,,
7970760,K06943.01,,FALSE POSITIVE,7.649412910,,,,
7971389,K06944.01,,FALSE POSITIVE,13.174807933,,,,
7976136,K06945.01,,FALSE POSITIVE,0.655094658,,,,
7976435,K06946.01,,FALSE POSITIVE,3.332871870,,,,
7985167,K06947.01,,FALSE POSITIVE,0.692239369,,,,
7987749,K06948.01,,FALSE POSITIVE,17.030857558,,,,
8007675,K06949.01,,CANDIDATE,2.352446342,,,,
8008128,K06950.01,,FALSE POSITIVE,14.854415674,,,,
8009500,K06951.01,,FALSE POSITIVE,38.476744090,,,,
8013289,K06952.01,,FALSE POSITIVE,10.643110689,,,,
8016214,K06953.01,,FALSE POSITIVE,1.587485742,,,,
8016692,K06954.01,,CANDIDATE,6.613671000,,,,
8027902,K06955.01,,FALSE POSITIVE,1.796218070,,,,
8039925,K06956.01,,FALSE POSITIVE,20.259423200,,,,
8042644,K06957.01,,CANDIDATE,1.480628140,,,,
8081389,K06958.01,,FALSE POSITIVE,1.489442254,,,,
8088354,K06959.01,,FALSE POSITIVE,2.897829967,,,,
8091197,K06960.01,,CANDIDATE,4.886983860,,,,
8094140,K06961.01,,FALSE POSITIVE,0.706428634,,,,
8094221,K06962.01,,FALSE POSITIVE,10.863253100,,,,
8097825,K06963.01,,FALSE POSITIVE,1.468426480,,,,
8098300,K06964.01,,FALSE POSITIVE,4.305917719,,,,
8098515,K06965.01,,FALSE POSITIVE,1.286597260,,,,
8098960,K06966.01,,CANDIDATE,8.474846770,,,,
8104436,K06967.01,,FALSE POSITIVE,2.535389624,,,,
8111622,K06968.01,,FALSE POSITIVE,15.446059620,,,,
8112013,K06969.01,,FALSE POSITIVE,1.790518325,,,,
8115647,K06970.01,,CANDIDATE,40.769854100,,,,
8120820,K06971.01,,CANDIDATE,129.222771000,,,,
8123170,K06972.01,,FALSE POSITIVE,1.039050820,,,,
8123937,K06973.01,,FALSE POSITIVE,0.503201954,,,,
8128965,K06974.01,,FALSE POSITIVE,7.140373046,,,,
8129189,K06975.01,,FALSE POSITIVE,53.647084859,,,,
8143170,K06976.01,,FALSE POSITIVE,28.787257509,,,,
8145789,K06977.01,,FALSE POSITIVE,0.835315046,,,,
8145958,K06978.01,,CANDIDATE,3.075510680,,,,
8155584,K06979.01,,FALSE POSITIVE,26.016422500,,,,
8155654,K06980.01,,CANDIDATE,6.293405430,,,,
8158324,K06981.01,,FALSE POSITIVE,593.195210000,,,,
8162376,K06982.01,,FALSE POSITIVE,0.706430188,,,,
8167504,K06983.01,,CANDIDATE,7.702172900,,,,
8178616,K06984.01,,FALSE POSITIVE,1.018849750,,,,
8180290,K06985.01,,CANDIDATE,10.927975500,,,,
8183389,K06986.01,,FALSE POSITIVE,32.440339204,,,,
8192861,K06987.01,,FALSE POSITIVE,0.552141897,,,,
8193315,K06988.01,,FALSE POSITIVE,2.623872910,,,,
8195877,K06989.01,,FALSE POSITIVE,0.755098610,,,,
8196180,K06990.01,,FALSE POSITIVE,3.671661096,,,,
8210721,K06991.01,,FALSE POSITIVE,22.673145675,,,,
8211521,K06992.01,,FALSE POSITIVE,1.694217710,,,,
8227086,K06993.01,,CANDIDATE,13.808633100,,,,
8227464,K06994.01,,CANDIDATE,4.259078410,,,,
8229048,K06995.01,,FALSE POSITIVE,2.739477089,,,,
8231877,K06996.01,,FALSE POSITIVE,1.307761491,,,,
8234477,K06997.01,,FALSE POSITIVE,4.028671454,,,,
8240109,K06998.01,,FALSE POSITIVE,2.301187530,,,,
8240861,K06999.01,,FALSE POSITIVE,0.449249224,,,,
8243263,K07000.01,,FALSE POSITIVE,1.759276227,,,,
8244295,K07001.01,,FALSE POSITIVE,1.092067920,,,,
8248103,K07002.01,,CANDIDATE,4.830141590,,,,
8256882,K07003.01,,CANDIDATE,2.411940570,,,,
8262223,K07004.01,,FALSE POSITIVE,1.613014741,,,,
8265520,K07005.01,,FALSE POSITIVE,6.208918100,,,,
8265990,K07006.01,,FALSE POSITIVE,0.779962630,,,,
8283875,K07007.01,,CANDIDATE,0.800263219,,,,
8285254,K07008.01,,FALSE POSITIVE,7.535894184,,,,
8285970,K07009.01,,FALSE POSITIVE,0.562498925,,,,
8288719,K07010.01,,FALSE POSITIVE,0.755049082,,,,
8294484,K07011.01,,FALSE POSITIVE,1.012694226,,,,
8296467,K07012.01,,FALSE POSITIVE,10.303356001,,,,
8301013,K07013.01,,FALSE POSITIVE,2.214029545,,,,
8302455,K07014.01,,FALSE POSITIVE,2.441988077,,,,
8302473,K07015.01,,FALSE POSITIVE,2.442001930,,,,
8311864,K07016.01,Kepler-452 b,CONFIRMED,384.847556000,,,,
8312222,K07017.01,,FALSE POSITIVE,12.823275455,,,,
8314801,K07018.01,,FALSE POSITIVE,37.183276326,,,,
8316503,K07019.01,,FALSE POSITIVE,5.065329723,,,,
8330575,K07020.01,,FALSE POSITIVE,0.957079167,,,,
8345358,K07021.01,,FALSE POSITIVE,9.380632783,,,,
8358008,K07022.01,,FALSE POSITIVE,10.064687893,,,,
8362974,K07023.01,,CANDIDATE,2.717723230,,,,
8364119,K07024.01,,FALSE POSITIVE,7.735910110,,,,
8367298,K07025.01,,FALSE POSITIVE,5.134868900,,,,
8374499,K07026.01,,FALSE POSITIVE,5.251918489,,,,
8378656,K07027.01,,FALSE POSITIVE,3.629440080,,,,
8378922,K07028.01,,FALSE POSITIVE,43.263305017,,,,
8379547,K07029.01,,FALSE POSITIVE,6.042029838,,,,
8381592,K07030.01,,FALSE POSITIVE,2.892087553,,,,
8382339,K07031.01,,FALSE POSITIVE,5.405976080,,,,
8394475,K07032.01,,CANDIDATE,3.640492420,,,,
8398290,K07033.01,,FALSE POSITIVE,0.510804497,,,,
8411947,K07034.01,,FALSE POSITIVE,0.898837525,,,,
8414159,K07035.01,,FALSE POSITIVE,11.931131598,,,,
8414216,K07036.01,,FALSE POSITIVE,11.931379920,,,,
8415863,K07037.01,,FALSE POSITIVE,27.533803402,,,,
8423903,K07038.01,,FALSE POSITIVE,12.496434600,,,,
8429450,K07039.01,,FALSE POSITIVE,1.352576807,,,,
8442795,K07040.01,,CANDIDATE,502.206420000,,,,
8443812,K07041.01,,CANDIDATE,8.361373200,,,,
8445775,K07042.01,,FALSE POSITIVE,13.254134073,,,,
8453191,K07043.01,,FALSE POSITIVE,5.776764285,,,,
8453324,K07044.01,,FALSE POSITIVE,1.262273170,,,,
8479107,K07045.01,,FALSE POSITIVE,0.767576690,,,,
8479386,K07046.01,,FALSE POSITIVE,5.860377067,,,,
8488876,K07047.01,,FALSE POSITIVE,5.801881299,,,,
8504570,K07048.01,,FALSE POSITIVE,4.007704530,,,,
8509346,K07049.01,,FALSE POSITIVE,6.099032889,,,,
8517433,K07050.01,,FALSE POSITIVE,0.652956712,,,,
8526387,K07051.01,,FALSE POSITIVE,0.772803664,,,,
8543278,K07052.01,,FALSE POSITIVE,7.549299761,,,,
8552500,K07053.01,,FALSE POSITIVE,0.530972263,,,,
8552540,K07054.01,,FALSE POSITIVE,0.530967171,,,,
8553788,K07055.01,,FALSE POSITIVE,1.606163631,,,,
8553907,K07056.01,,FALSE POSITIVE,42.032096076,,,,
8559796,K07057.01,,FALSE POSITIVE,0.619303759,,,,
8559863,K07058.01,,FALSE POSITIVE,22.470494368,,,,
8560861,K07059.01,,FALSE POSITIVE,31.973311701,,,,
8565900,K07060.01,,FALSE POSITIVE,1.641258440,,,,
8566113,K07061.01,,CANDIDATE,1.371587993,,,,
8569819,K07062.01,,FALSE POSITIVE,20.849919614,,,,
8574270,K07063.01,,FALSE POSITIVE,15.120212531,,,,
8581658,K07064.01,,FALSE POSITIVE,3.481657589,,,,
8590527,K07065.01,,FALSE POSITIVE,0.739769962,,,,
8604993,K07066.01,,FALSE POSITIVE,6.570421193,,,,
8608490,K07067.01,,FALSE POSITIVE,0.541405029,,,,
8610483,K07068.01,,FALSE POSITIVE,48.799368810,,,,
8613446,K07069.01,,CANDIDATE,1.014859810,,,,
8618226,K07070.01,,FALSE POSITIVE,5.882036054,,,,
8621026,K07071.01,,FALSE POSITIVE,4.059428737,,,,
8624860,K07072.01,,CANDIDATE,15.390261300,,,,
8625408,K07073.01,,CANDIDATE,279.036565000,,,,
8686442,K07074.01,,CANDIDATE,26.855236500,,,,
8690001,K07075.01,,FALSE POSITIVE,19.359541170,,,,
8693536,K07076.01,,CANDIDATE,16.234763600,,,,
8700506,K07077.01,,FALSE POSITIVE,43.797829003,,,,
8701327,K07078.01,,FALSE POSITIVE,4.254417651,,,,
8711548,K07079.01,,FALSE POSITIVE,18.778162159,,,,
8713828,K07080.01,,FALSE POSITIVE,1.254517920,,,,
8719897,K07081.01,,FALSE POSITIVE,1.575710265,,,,
8736245,K07082.01,,FALSE POSITIVE,2.534740757,,,,
8738115,K07083.01,,FALSE POSITIVE,37.594066670,,,,
8739209,K07084.01,,FALSE POSITIVE,3.697295900,,,,
8746310,K07085.01,,FALSE POSITIVE,6.855624762,,,,
8750094,K07086.01,,FALSE POSITIVE,1.126797930,,,,
8758161,K07087.01,,FALSE POSITIVE,0.998217563,,,,
8760760,K07088.01,,CANDIDATE,2.688140590,,,,
